start,end,length_steps,duration_minutes
2024-08-19 15:50:00+00:00,2024-08-19 15:50:00+00:00,1,10.0
2024-08-19 16:10:00+00:00,2024-08-19 16:30:00+00:00,3,30.0
2024-08-19 16:50:00+00:00,2024-08-20 08:00:00+00:00,92,920.0
2024-08-20 11:10:00+00:00,2024-08-20 11:30:00+00:00,3,30.0
2024-08-20 12:10:00+00:00,2024-08-20 12:10:00+00:00,1,10.0
2024-08-20 14:30:00+00:00,2024-08-20 14:30:00+00:00,1,10.0
2024-08-20 14:50:00+00:00,2024-08-20 14:50:00+00:00,1,10.0
2024-08-20 15:30:00+00:00,2024-08-20 15:30:00+00:00,1,10.0
2024-08-20 15:50:00+00:00,2024-08-20 15:50:00+00:00,1,10.0
2024-08-20 16:10:00+00:00,2024-08-20 22:20:00+00:00,38,380.0
2024-08-20 22:40:00+00:00,2024-08-21 07:40:00+00:00,55,550.0
2024-08-21 14:00:00+00:00,2024-08-21 14:00:00+00:00,1,10.0
2024-08-21 15:40:00+00:00,2024-08-21 15:40:00+00:00,1,10.0
2024-08-21 16:10:00+00:00,2024-08-21 16:10:00+00:00,1,10.0
2024-08-21 16:30:00+00:00,2024-08-21 16:40:00+00:00,2,20.0
2024-08-21 17:00:00+00:00,2024-08-22 02:50:00+00:00,60,600.0
2024-08-22 03:10:00+00:00,2024-08-22 08:00:00+00:00,30,300.0
2024-08-22 13:30:00+00:00,2024-08-22 13:30:00+00:00,1,10.0
2024-08-22 14:00:00+00:00,2024-08-22 14:00:00+00:00,1,10.0
2024-08-22 14:40:00+00:00,2024-08-22 14:40:00+00:00,1,10.0
2024-08-22 15:10:00+00:00,2024-08-22 15:10:00+00:00,1,10.0
2024-08-22 15:30:00+00:00,2024-08-22 15:40:00+00:00,2,20.0
2024-08-22 16:00:00+00:00,2024-08-22 16:10:00+00:00,2,20.0
2024-08-22 16:30:00+00:00,2024-08-23 04:20:00+00:00,72,720.0
2024-08-23 04:40:00+00:00,2024-08-23 08:00:00+00:00,21,210.0
2024-08-23 13:40:00+00:00,2024-08-23 13:40:00+00:00,1,10.0
2024-08-23 14:00:00+00:00,2024-08-23 14:10:00+00:00,2,20.0
2024-08-23 14:30:00+00:00,2024-08-23 14:50:00+00:00,3,30.0
2024-08-23 15:10:00+00:00,2024-08-23 15:10:00+00:00,1,10.0
2024-08-23 15:30:00+00:00,2024-08-23 15:40:00+00:00,2,20.0
2024-08-23 16:00:00+00:00,2024-08-23 16:00:00+00:00,1,10.0
2024-08-23 16:20:00+00:00,2024-08-23 17:20:00+00:00,7,70.0
2024-08-23 17:40:00+00:00,2024-08-24 07:40:00+00:00,85,850.0
2024-08-24 13:10:00+00:00,2024-08-24 13:10:00+00:00,1,10.0
2024-08-24 13:30:00+00:00,2024-08-24 22:50:00+00:00,57,570.0
2024-08-24 23:10:00+00:00,2024-08-25 08:20:00+00:00,56,560.0
2024-08-25 13:40:00+00:00,2024-08-25 13:40:00+00:00,1,10.0
2024-08-25 14:10:00+00:00,2024-08-25 14:10:00+00:00,1,10.0
2024-08-25 14:30:00+00:00,2024-08-25 14:30:00+00:00,1,10.0
2024-08-25 14:50:00+00:00,2024-08-25 14:50:00+00:00,1,10.0
2024-08-25 15:10:00+00:00,2024-08-25 15:40:00+00:00,4,40.0
2024-08-25 16:00:00+00:00,2024-08-26 01:00:00+00:00,55,550.0
2024-08-26 01:20:00+00:00,2024-08-26 08:00:00+00:00,41,410.0
2024-08-26 13:10:00+00:00,2024-08-26 13:10:00+00:00,1,10.0
2024-08-26 13:30:00+00:00,2024-08-26 13:50:00+00:00,3,30.0
2024-08-26 14:10:00+00:00,2024-08-26 14:40:00+00:00,4,40.0
2024-08-26 15:00:00+00:00,2024-08-26 22:00:00+00:00,43,430.0
2024-08-26 22:20:00+00:00,2024-08-27 08:10:00+00:00,60,600.0
2024-08-27 13:30:00+00:00,2024-08-27 23:30:00+00:00,61,610.0
2024-08-27 23:50:00+00:00,2024-08-28 08:10:00+00:00,51,510.0
2024-08-28 13:30:00+00:00,2024-08-28 13:30:00+00:00,1,10.0
2024-08-28 13:50:00+00:00,2024-08-28 14:30:00+00:00,5,50.0
2024-08-28 14:50:00+00:00,2024-08-28 15:30:00+00:00,5,50.0
2024-08-28 15:50:00+00:00,2024-08-28 16:30:00+00:00,5,50.0
2024-08-28 16:50:00+00:00,2024-08-29 06:10:00+00:00,81,810.0
2024-08-29 06:30:00+00:00,2024-08-29 08:10:00+00:00,11,110.0
2024-08-29 13:20:00+00:00,2024-08-29 13:20:00+00:00,1,10.0
2024-08-29 13:50:00+00:00,2024-08-29 13:50:00+00:00,1,10.0
2024-08-29 14:10:00+00:00,2024-08-29 14:20:00+00:00,2,20.0
2024-08-29 14:40:00+00:00,2024-08-29 14:50:00+00:00,2,20.0
2024-08-29 15:30:00+00:00,2024-08-29 15:30:00+00:00,1,10.0
2024-08-29 16:00:00+00:00,2024-08-29 16:10:00+00:00,2,20.0
2024-08-29 16:30:00+00:00,2024-08-30 02:10:00+00:00,59,590.0
2024-08-30 02:30:00+00:00,2024-08-30 08:20:00+00:00,36,360.0
2024-08-30 14:00:00+00:00,2024-08-30 14:00:00+00:00,1,10.0
2024-08-30 14:30:00+00:00,2024-08-30 14:30:00+00:00,1,10.0
2024-08-30 14:50:00+00:00,2024-08-30 14:50:00+00:00,1,10.0
2024-08-30 15:20:00+00:00,2024-08-30 15:20:00+00:00,1,10.0
2024-08-30 15:40:00+00:00,2024-08-30 15:40:00+00:00,1,10.0
2024-08-30 16:10:00+00:00,2024-08-30 16:10:00+00:00,1,10.0
2024-08-30 16:30:00+00:00,2024-08-30 21:30:00+00:00,31,310.0
2024-08-30 21:50:00+00:00,2024-08-31 08:20:00+00:00,64,640.0
2024-08-31 13:20:00+00:00,2024-08-31 13:40:00+00:00,3,30.0
2024-08-31 14:00:00+00:00,2024-08-31 14:10:00+00:00,2,20.0
2024-08-31 14:30:00+00:00,2024-08-31 14:30:00+00:00,1,10.0
2024-08-31 14:50:00+00:00,2024-08-31 15:00:00+00:00,2,20.0
2024-08-31 15:20:00+00:00,2024-08-31 16:00:00+00:00,5,50.0
2024-08-31 16:20:00+00:00,2024-09-01 07:00:00+00:00,89,890.0
2024-09-01 07:20:00+00:00,2024-09-01 08:10:00+00:00,6,60.0
2024-09-01 13:20:00+00:00,2024-09-01 13:20:00+00:00,1,10.0
2024-09-01 13:40:00+00:00,2024-09-01 13:40:00+00:00,1,10.0
2024-09-01 14:10:00+00:00,2024-09-01 14:10:00+00:00,1,10.0
2024-09-01 14:30:00+00:00,2024-09-01 14:40:00+00:00,2,20.0
2024-09-01 15:00:00+00:00,2024-09-01 15:30:00+00:00,4,40.0
2024-09-01 15:50:00+00:00,2024-09-02 01:30:00+00:00,59,590.0
2024-09-02 01:50:00+00:00,2024-09-02 08:10:00+00:00,39,390.0
2024-09-02 14:00:00+00:00,2024-09-02 14:00:00+00:00,1,10.0
2024-09-02 15:00:00+00:00,2024-09-02 15:00:00+00:00,1,10.0
2024-09-02 15:20:00+00:00,2024-09-03 05:40:00+00:00,87,870.0
2024-09-03 06:00:00+00:00,2024-09-03 08:30:00+00:00,16,160.0
2024-09-03 13:50:00+00:00,2024-09-03 13:50:00+00:00,1,10.0
2024-09-03 14:30:00+00:00,2024-09-04 01:20:00+00:00,66,660.0
2024-09-04 01:40:00+00:00,2024-09-04 11:30:00+00:00,60,600.0
2024-09-04 15:10:00+00:00,2024-09-04 15:20:00+00:00,2,20.0
2024-09-04 15:40:00+00:00,2024-09-04 15:50:00+00:00,2,20.0
2024-09-04 16:10:00+00:00,2024-09-05 08:30:00+00:00,99,990.0
2024-09-05 13:10:00+00:00,2024-09-05 13:10:00+00:00,1,10.0
2024-09-05 13:30:00+00:00,2024-09-05 13:30:00+00:00,1,10.0
2024-09-05 13:50:00+00:00,2024-09-05 13:50:00+00:00,1,10.0
2024-09-05 14:10:00+00:00,2024-09-05 14:10:00+00:00,1,10.0
2024-09-05 14:30:00+00:00,2024-09-05 14:30:00+00:00,1,10.0
2024-09-05 14:50:00+00:00,2024-09-05 20:40:00+00:00,36,360.0
2024-09-05 21:00:00+00:00,2024-09-06 22:30:00+00:00,154,1540.0
2024-09-06 22:50:00+00:00,2024-09-07 07:40:00+00:00,54,540.0
2024-09-07 13:20:00+00:00,2024-09-07 14:40:00+00:00,9,90.0
2024-09-07 15:10:00+00:00,2024-09-07 15:20:00+00:00,2,20.0
2024-09-07 15:50:00+00:00,2024-09-07 16:10:00+00:00,3,30.0
2024-09-07 16:30:00+00:00,2024-09-08 04:20:00+00:00,72,720.0
2024-09-08 04:40:00+00:00,2024-09-09 09:20:00+00:00,173,1730.0
2024-09-09 09:40:00+00:00,2024-09-09 09:50:00+00:00,2,20.0
2024-09-09 10:10:00+00:00,2024-09-09 11:40:00+00:00,10,100.0
2024-09-09 14:10:00+00:00,2024-09-09 18:50:00+00:00,29,290.0
2024-09-09 19:10:00+00:00,2024-09-10 10:00:00+00:00,90,900.0
2024-09-10 12:10:00+00:00,2024-09-10 12:20:00+00:00,2,20.0
2024-09-10 14:00:00+00:00,2024-09-10 14:00:00+00:00,1,10.0
2024-09-10 14:20:00+00:00,2024-09-10 14:20:00+00:00,1,10.0
2024-09-10 14:40:00+00:00,2024-09-10 14:50:00+00:00,2,20.0
2024-09-10 15:10:00+00:00,2024-09-10 15:10:00+00:00,1,10.0
2024-09-10 15:30:00+00:00,2024-09-11 03:30:00+00:00,73,730.0
2024-09-11 03:50:00+00:00,2024-09-11 13:10:00+00:00,57,570.0
2024-09-11 13:40:00+00:00,2024-09-11 13:40:00+00:00,1,10.0
2024-09-11 14:00:00+00:00,2024-09-11 14:00:00+00:00,1,10.0
2024-09-11 14:20:00+00:00,2024-09-11 14:20:00+00:00,1,10.0
2024-09-11 15:10:00+00:00,2024-09-11 15:10:00+00:00,1,10.0
2024-09-11 15:50:00+00:00,2024-09-11 16:20:00+00:00,4,40.0
2024-09-11 16:40:00+00:00,2024-09-12 08:20:00+00:00,95,950.0
2024-09-12 09:20:00+00:00,2024-09-12 11:50:00+00:00,16,160.0
2024-09-12 12:20:00+00:00,2024-09-12 12:30:00+00:00,2,20.0
2024-09-12 12:50:00+00:00,2024-09-12 12:50:00+00:00,1,10.0
2024-09-12 13:50:00+00:00,2024-09-12 13:50:00+00:00,1,10.0
2024-09-12 14:20:00+00:00,2024-09-12 14:30:00+00:00,2,20.0
2024-09-12 14:50:00+00:00,2024-09-12 14:50:00+00:00,1,10.0
2024-09-12 15:10:00+00:00,2024-09-12 15:20:00+00:00,2,20.0
2024-09-12 15:50:00+00:00,2024-09-12 15:50:00+00:00,1,10.0
2024-09-12 16:40:00+00:00,2024-09-12 17:40:00+00:00,7,70.0
2024-09-12 18:00:00+00:00,2024-09-13 08:50:00+00:00,90,900.0
2024-09-13 13:40:00+00:00,2024-09-13 13:50:00+00:00,2,20.0
2024-09-13 15:10:00+00:00,2024-09-13 15:10:00+00:00,1,10.0
2024-09-13 15:50:00+00:00,2024-09-13 16:10:00+00:00,3,30.0
2024-09-13 16:30:00+00:00,2024-09-14 08:10:00+00:00,95,950.0
2024-09-14 08:30:00+00:00,2024-09-14 08:30:00+00:00,1,10.0
2024-09-14 08:50:00+00:00,2024-09-14 08:50:00+00:00,1,10.0
2024-09-14 09:20:00+00:00,2024-09-14 09:40:00+00:00,3,30.0
2024-09-14 12:40:00+00:00,2024-09-14 12:50:00+00:00,2,20.0
2024-09-14 14:00:00+00:00,2024-09-14 15:10:00+00:00,8,80.0
2024-09-14 15:30:00+00:00,2024-09-14 15:50:00+00:00,3,30.0
2024-09-14 16:10:00+00:00,2024-09-15 02:50:00+00:00,65,650.0
2024-09-15 03:10:00+00:00,2024-09-15 08:30:00+00:00,33,330.0
2024-09-15 09:10:00+00:00,2024-09-15 09:20:00+00:00,2,20.0
2024-09-15 13:00:00+00:00,2024-09-15 13:00:00+00:00,1,10.0
2024-09-15 13:20:00+00:00,2024-09-15 16:20:00+00:00,19,190.0
2024-09-15 16:40:00+00:00,2024-09-17 09:20:00+00:00,245,2450.0
2024-09-17 09:40:00+00:00,2024-09-17 10:00:00+00:00,3,30.0
2024-09-17 10:20:00+00:00,2024-09-17 10:20:00+00:00,1,10.0
2024-09-17 13:10:00+00:00,2024-09-18 00:00:00+00:00,66,660.0
2024-09-18 00:20:00+00:00,2024-09-18 08:50:00+00:00,52,520.0
2024-09-18 12:50:00+00:00,2024-09-18 12:50:00+00:00,1,10.0
2024-09-18 13:40:00+00:00,2024-09-18 13:40:00+00:00,1,10.0
2024-09-18 14:00:00+00:00,2024-09-18 14:00:00+00:00,1,10.0
2024-09-18 14:20:00+00:00,2024-09-18 14:30:00+00:00,2,20.0
2024-09-18 15:00:00+00:00,2024-09-18 15:00:00+00:00,1,10.0
2024-09-18 15:20:00+00:00,2024-09-18 22:30:00+00:00,44,440.0
2024-09-18 22:50:00+00:00,2024-09-19 08:50:00+00:00,61,610.0
2024-09-19 12:50:00+00:00,2024-09-19 12:50:00+00:00,1,10.0
2024-09-19 13:20:00+00:00,2024-09-19 13:20:00+00:00,1,10.0
2024-09-19 13:40:00+00:00,2024-09-19 13:40:00+00:00,1,10.0
2024-09-19 14:00:00+00:00,2024-09-19 14:00:00+00:00,1,10.0
2024-09-19 14:30:00+00:00,2024-09-19 14:30:00+00:00,1,10.0
2024-09-19 15:00:00+00:00,2024-09-19 15:10:00+00:00,2,20.0
2024-09-19 15:40:00+00:00,2024-09-20 08:30:00+00:00,102,1020.0
2024-09-20 13:00:00+00:00,2024-09-20 13:30:00+00:00,4,40.0
2024-09-20 13:50:00+00:00,2024-09-21 02:40:00+00:00,78,780.0
2024-09-21 03:00:00+00:00,2024-09-21 08:30:00+00:00,34,340.0
2024-09-21 13:00:00+00:00,2024-09-21 13:00:00+00:00,1,10.0
2024-09-21 13:20:00+00:00,2024-09-22 06:30:00+00:00,104,1040.0
2024-09-22 06:50:00+00:00,2024-09-22 09:10:00+00:00,15,150.0
2024-09-22 14:10:00+00:00,2024-09-22 14:10:00+00:00,1,10.0
2024-09-22 14:40:00+00:00,2024-09-22 14:40:00+00:00,1,10.0
2024-09-22 15:10:00+00:00,2024-09-22 15:10:00+00:00,1,10.0
2024-09-22 15:30:00+00:00,2024-09-22 18:20:00+00:00,18,180.0
2024-09-22 18:40:00+00:00,2024-09-23 12:20:00+00:00,107,1070.0
2024-09-23 12:40:00+00:00,2024-09-24 09:20:00+00:00,125,1250.0
2024-09-24 09:50:00+00:00,2024-09-24 19:40:00+00:00,60,600.0
2024-09-24 20:00:00+00:00,2024-09-26 13:10:00+00:00,248,2480.0
2024-09-26 13:30:00+00:00,2024-09-27 08:50:00+00:00,117,1170.0
2024-09-27 09:20:00+00:00,2024-09-27 09:30:00+00:00,2,20.0
2024-09-27 11:50:00+00:00,2024-09-27 12:30:00+00:00,5,50.0
2024-09-27 12:50:00+00:00,2024-09-28 08:30:00+00:00,119,1190.0
2024-09-28 08:50:00+00:00,2024-09-28 08:50:00+00:00,1,10.0
2024-09-28 09:40:00+00:00,2024-09-28 10:10:00+00:00,4,40.0
2024-09-28 10:30:00+00:00,2024-09-28 11:00:00+00:00,4,40.0
2024-09-28 12:50:00+00:00,2024-09-28 13:00:00+00:00,2,20.0
2024-09-28 13:20:00+00:00,2024-09-28 13:20:00+00:00,1,10.0
2024-09-28 14:00:00+00:00,2024-09-28 14:20:00+00:00,3,30.0
2024-09-28 14:50:00+00:00,2024-09-29 04:00:00+00:00,80,800.0
2024-09-29 04:20:00+00:00,2024-09-29 09:00:00+00:00,29,290.0
2024-09-29 13:00:00+00:00,2024-09-29 13:00:00+00:00,1,10.0
2024-09-29 14:50:00+00:00,2024-09-29 14:50:00+00:00,1,10.0
2024-09-29 15:20:00+00:00,2024-09-29 18:30:00+00:00,20,200.0
2024-09-29 18:50:00+00:00,2024-09-30 14:00:00+00:00,116,1160.0
2024-09-30 14:20:00+00:00,2024-09-30 14:20:00+00:00,1,10.0
2024-09-30 14:40:00+00:00,2024-10-01 08:30:00+00:00,108,1080.0
2024-10-01 08:50:00+00:00,2024-10-01 17:20:00+00:00,52,520.0
2024-10-01 17:40:00+00:00,2024-10-02 15:40:00+00:00,133,1330.0
2024-10-02 16:00:00+00:00,2024-10-03 15:10:00+00:00,140,1400.0
2024-10-03 15:30:00+00:00,2024-10-04 10:30:00+00:00,115,1150.0
2024-10-04 10:50:00+00:00,2024-10-05 08:40:00+00:00,132,1320.0
2024-10-05 09:00:00+00:00,2024-10-05 09:10:00+00:00,2,20.0
2024-10-05 09:30:00+00:00,2024-10-05 10:00:00+00:00,4,40.0
2024-10-05 12:40:00+00:00,2024-10-05 18:30:00+00:00,36,360.0
2024-10-05 18:50:00+00:00,2024-10-06 10:00:00+00:00,92,920.0
2024-10-06 10:30:00+00:00,2024-10-06 10:40:00+00:00,2,20.0
2024-10-06 11:00:00+00:00,2024-10-06 12:00:00+00:00,7,70.0
2024-10-06 13:50:00+00:00,2024-10-06 13:50:00+00:00,1,10.0
2024-10-06 14:10:00+00:00,2024-10-06 14:10:00+00:00,1,10.0
2024-10-06 15:00:00+00:00,2024-10-06 23:30:00+00:00,52,520.0
2024-10-06 23:50:00+00:00,2024-10-08 10:10:00+00:00,207,2070.0
2024-10-08 10:30:00+00:00,2024-10-10 09:30:00+00:00,283,2830.0
2024-10-10 09:50:00+00:00,2024-10-11 08:30:00+00:00,137,1370.0
2024-10-11 08:50:00+00:00,2024-10-11 08:50:00+00:00,1,10.0
2024-10-11 09:10:00+00:00,2024-10-11 09:10:00+00:00,1,10.0
2024-10-11 09:30:00+00:00,2024-10-11 09:40:00+00:00,2,20.0
2024-10-11 12:10:00+00:00,2024-10-11 12:10:00+00:00,1,10.0
2024-10-11 12:30:00+00:00,2024-10-11 12:30:00+00:00,1,10.0
2024-10-11 12:50:00+00:00,2024-10-11 12:50:00+00:00,1,10.0
2024-10-11 13:10:00+00:00,2024-10-11 13:20:00+00:00,2,20.0
2024-10-11 13:50:00+00:00,2024-10-11 13:50:00+00:00,1,10.0
2024-10-11 14:10:00+00:00,2024-10-11 14:30:00+00:00,3,30.0
2024-10-11 14:50:00+00:00,2024-10-11 22:00:00+00:00,44,440.0
2024-10-11 22:20:00+00:00,2024-10-12 11:20:00+00:00,79,790.0
2024-10-12 11:40:00+00:00,2024-10-12 11:40:00+00:00,1,10.0
2024-10-12 12:40:00+00:00,2024-10-12 12:40:00+00:00,1,10.0
2024-10-12 13:00:00+00:00,2024-10-12 13:10:00+00:00,2,20.0
2024-10-12 13:30:00+00:00,2024-10-12 13:30:00+00:00,1,10.0
2024-10-12 14:10:00+00:00,2024-10-12 14:10:00+00:00,1,10.0
2024-10-12 14:40:00+00:00,2024-10-12 14:50:00+00:00,2,20.0
2024-10-12 15:10:00+00:00,2024-10-12 20:30:00+00:00,33,330.0
2024-10-12 20:50:00+00:00,2024-10-13 09:50:00+00:00,79,790.0
2024-10-13 13:20:00+00:00,2024-10-13 13:40:00+00:00,3,30.0
2024-10-13 14:00:00+00:00,2024-10-13 14:50:00+00:00,6,60.0
2024-10-13 15:10:00+00:00,2024-10-14 04:30:00+00:00,81,810.0
2024-10-14 04:50:00+00:00,2024-10-15 11:40:00+00:00,186,1860.0
2024-10-15 12:00:00+00:00,2024-10-16 10:00:00+00:00,133,1330.0
2024-10-16 13:00:00+00:00,2024-10-16 13:00:00+00:00,1,10.0
2024-10-16 13:50:00+00:00,2024-10-16 21:40:00+00:00,48,480.0
2024-10-16 22:00:00+00:00,2024-10-17 16:20:00+00:00,111,1110.0
2024-10-17 16:40:00+00:00,2024-10-19 13:00:00+00:00,267,2670.0
2024-10-19 13:20:00+00:00,2024-10-21 08:10:00+00:00,258,2580.0
2024-10-21 08:30:00+00:00,2024-10-21 09:30:00+00:00,7,70.0
2024-10-21 12:10:00+00:00,2024-10-21 12:10:00+00:00,1,10.0
2024-10-21 12:30:00+00:00,2024-10-21 16:40:00+00:00,26,260.0
2024-10-21 17:00:00+00:00,2024-10-22 10:00:00+00:00,103,1030.0
2024-10-22 11:30:00+00:00,2024-10-22 11:30:00+00:00,1,10.0
2024-10-22 12:00:00+00:00,2024-10-22 21:40:00+00:00,59,590.0
2024-10-22 22:00:00+00:00,2024-10-23 08:50:00+00:00,66,660.0
2024-10-23 12:20:00+00:00,2024-10-23 18:00:00+00:00,35,350.0
2024-10-23 18:20:00+00:00,2024-10-24 18:30:00+00:00,146,1460.0
2024-10-24 18:50:00+00:00,2024-10-25 09:50:00+00:00,91,910.0
2024-10-25 11:50:00+00:00,2024-10-25 12:00:00+00:00,2,20.0
2024-10-25 12:20:00+00:00,2024-10-25 12:30:00+00:00,2,20.0
2024-10-25 13:20:00+00:00,2024-10-25 13:20:00+00:00,1,10.0
2024-10-25 13:40:00+00:00,2024-10-25 14:10:00+00:00,4,40.0
2024-10-25 14:30:00+00:00,2024-10-25 17:50:00+00:00,21,210.0
2024-10-25 18:10:00+00:00,2024-10-26 13:40:00+00:00,118,1180.0
2024-10-26 14:00:00+00:00,2024-10-26 20:10:00+00:00,38,380.0
2024-10-26 20:30:00+00:00,2024-10-29 11:30:00+00:00,379,3790.0
2024-10-29 11:50:00+00:00,2024-10-30 23:20:00+00:00,214,2140.0
2024-10-30 23:40:00+00:00,2024-10-30 23:50:00+00:00,2,20.0
2024-10-31 00:10:00+00:00,2024-10-31 11:50:00+00:00,71,710.0
2024-10-31 12:10:00+00:00,2024-11-02 21:00:00+00:00,342,3420.0
2024-11-02 21:20:00+00:00,2024-11-03 09:20:00+00:00,73,730.0
2024-11-03 12:30:00+00:00,2024-11-03 12:30:00+00:00,1,10.0
2024-11-03 12:50:00+00:00,2024-11-04 04:00:00+00:00,92,920.0
2024-11-04 04:20:00+00:00,2024-11-04 09:40:00+00:00,33,330.0
2024-11-04 12:20:00+00:00,2024-11-07 09:50:00+00:00,418,4180.0
2024-11-07 10:10:00+00:00,2024-11-09 10:20:00+00:00,290,2900.0
2024-11-09 10:40:00+00:00,2024-11-10 14:50:00+00:00,170,1700.0
2024-11-10 15:10:00+00:00,2024-11-12 21:00:00+00:00,324,3240.0
2024-11-12 21:20:00+00:00,2024-11-13 00:30:00+00:00,20,200.0
2024-11-13 00:50:00+00:00,2024-11-13 08:40:00+00:00,48,480.0
2024-11-13 09:00:00+00:00,2024-11-17 22:20:00+00:00,657,6570.0
2024-11-17 22:40:00+00:00,2024-11-21 13:30:00+00:00,522,5220.0
2024-11-21 13:50:00+00:00,2024-11-21 23:50:00+00:00,61,610.0
2024-11-22 00:10:00+00:00,2024-11-22 21:00:00+00:00,126,1260.0
2024-11-22 21:20:00+00:00,2024-11-23 12:30:00+00:00,92,920.0
2024-11-23 12:50:00+00:00,2024-11-23 15:40:00+00:00,18,180.0
2024-11-23 16:00:00+00:00,2024-11-25 10:30:00+00:00,256,2560.0
2024-11-25 10:50:00+00:00,2024-11-25 16:20:00+00:00,34,340.0
2024-11-25 16:40:00+00:00,2024-11-25 20:20:00+00:00,23,230.0
2024-11-25 20:40:00+00:00,2024-11-28 15:10:00+00:00,400,4000.0
2024-11-28 15:30:00+00:00,2024-11-30 11:10:00+00:00,263,2630.0
2024-11-30 12:20:00+00:00,2024-12-01 15:10:00+00:00,162,1620.0
2024-12-01 15:30:00+00:00,2024-12-03 14:20:00+00:00,282,2820.0
2024-12-03 14:40:00+00:00,2024-12-07 08:30:00+00:00,540,5400.0
2024-12-07 08:50:00+00:00,2024-12-08 21:30:00+00:00,221,2210.0
2024-12-08 21:50:00+00:00,2024-12-08 21:50:00+00:00,1,10.0
2024-12-08 22:10:00+00:00,2024-12-09 09:40:00+00:00,70,700.0
2024-12-09 10:00:00+00:00,2024-12-10 13:20:00+00:00,165,1650.0
2024-12-10 13:40:00+00:00,2024-12-12 11:30:00+00:00,276,2760.0
2024-12-12 11:50:00+00:00,2024-12-18 09:20:00+00:00,850,8500.0
2024-12-18 09:40:00+00:00,2024-12-19 11:10:00+00:00,154,1540.0
2024-12-19 11:30:00+00:00,2024-12-20 21:20:00+00:00,204,2040.0
2024-12-20 21:40:00+00:00,2024-12-22 10:40:00+00:00,223,2230.0
2024-12-22 11:00:00+00:00,2024-12-23 13:10:00+00:00,158,1580.0
2024-12-23 13:30:00+00:00,2024-12-24 11:10:00+00:00,131,1310.0
2024-12-24 11:30:00+00:00,2024-12-26 10:40:00+00:00,284,2840.0
2024-12-26 11:00:00+00:00,2024-12-27 09:40:00+00:00,137,1370.0
2024-12-27 10:00:00+00:00,2024-12-27 13:20:00+00:00,21,210.0
2024-12-27 13:40:00+00:00,2025-01-01 09:30:00+00:00,696,6960.0
2025-01-01 09:50:00+00:00,2025-01-01 17:30:00+00:00,47,470.0
2025-01-01 17:50:00+00:00,2025-01-03 10:10:00+00:00,243,2430.0
2025-01-03 10:30:00+00:00,2025-01-04 12:00:00+00:00,154,1540.0
2025-01-04 12:20:00+00:00,2025-01-06 22:30:00+00:00,350,3500.0
2025-01-06 22:50:00+00:00,2025-01-07 09:20:00+00:00,64,640.0
2025-01-07 09:40:00+00:00,2025-01-08 11:20:00+00:00,155,1550.0
2025-01-08 11:40:00+00:00,2025-01-11 09:50:00+00:00,422,4220.0
2025-01-11 10:10:00+00:00,2025-01-11 11:50:00+00:00,11,110.0
2025-01-11 12:40:00+00:00,2025-01-12 09:10:00+00:00,124,1240.0
2025-01-12 09:30:00+00:00,2025-01-12 12:00:00+00:00,16,160.0
2025-01-12 12:30:00+00:00,2025-01-12 21:30:00+00:00,55,550.0
2025-01-12 21:50:00+00:00,2025-01-13 08:40:00+00:00,66,660.0
2025-01-13 09:00:00+00:00,2025-01-13 09:50:00+00:00,6,60.0
2025-01-13 12:50:00+00:00,2025-01-14 08:50:00+00:00,121,1210.0
2025-01-14 09:10:00+00:00,2025-01-14 10:00:00+00:00,6,60.0
2025-01-14 10:20:00+00:00,2025-01-14 11:50:00+00:00,10,100.0
2025-01-14 12:20:00+00:00,2025-01-14 12:20:00+00:00,1,10.0
2025-01-14 12:40:00+00:00,2025-01-14 16:40:00+00:00,25,250.0
2025-01-14 17:00:00+00:00,2025-01-15 10:30:00+00:00,106,1060.0
2025-01-15 10:50:00+00:00,2025-01-16 10:30:00+00:00,143,1430.0
2025-01-16 10:50:00+00:00,2025-01-17 11:20:00+00:00,148,1480.0
2025-01-17 11:40:00+00:00,2025-01-19 08:10:00+00:00,268,2680.0
2025-01-19 08:30:00+00:00,2025-01-19 09:30:00+00:00,7,70.0
2025-01-19 09:50:00+00:00,2025-01-19 11:30:00+00:00,11,110.0
2025-01-19 12:40:00+00:00,2025-01-19 16:50:00+00:00,26,260.0
2025-01-19 17:10:00+00:00,2025-01-19 17:40:00+00:00,4,40.0
2025-01-19 18:00:00+00:00,2025-01-20 00:50:00+00:00,42,420.0
2025-01-20 01:10:00+00:00,2025-01-21 17:40:00+00:00,244,2440.0
2025-01-21 18:00:00+00:00,2025-01-22 09:20:00+00:00,93,930.0
2025-01-22 09:40:00+00:00,2025-01-22 14:00:00+00:00,27,270.0
2025-01-22 14:20:00+00:00,2025-01-23 09:30:00+00:00,116,1160.0
2025-01-23 09:50:00+00:00,2025-01-23 10:50:00+00:00,7,70.0
2025-01-23 11:10:00+00:00,2025-01-23 12:20:00+00:00,8,80.0
2025-01-23 12:40:00+00:00,2025-01-23 12:50:00+00:00,2,20.0
2025-01-23 13:30:00+00:00,2025-01-23 22:50:00+00:00,57,570.0
2025-01-23 23:10:00+00:00,2025-01-24 02:20:00+00:00,20,200.0
2025-01-24 02:40:00+00:00,2025-01-26 10:00:00+00:00,333,3330.0
2025-01-26 10:20:00+00:00,2025-01-28 09:10:00+00:00,282,2820.0
